state,season,annual_rainfall,fertilizer,pesticide,area,n_soil,p_soil,k_soil,temperature,humidity,ph,crop,yield
Meghalaya,Kharif,6552.7,88821.2,260.71,899.0,,,,,,,Soyabean,0.881428571
Meghalaya,Whole Year,6552.7,8200.4,24.07,83.0,,,,,,,Sugarcane,2.328
Meghalaya,Whole Year,6552.7,511882.8,1502.49,5181.0,,,,,,,Sweet potato,3.302857143
Meghalaya,Whole Year,6552.7,391544.4,1149.27,3963.0,,,,,,,Tapioca,6.547142857
Meghalaya,Whole Year,6552.7,73309.6,215.18,742.0,,,,,,,Tobacco,0.61
Meghalaya,Whole Year,6552.7,135850.0,398.75,1375.0,,,,,,,Turmeric,5.624285714
Meghalaya,Rabi,6552.7,423555.6,1243.23,4287.0,,,,,,,Wheat,1.605
West Bengal,Whole Year,2152.5,814013.2,2389.31,8239.0,,,,,,,Arecanut,1.595294118
West Bengal,Kharif,2152.5,257472.8,755.74,2606.0,,,,,,,PigeonPeas,0.756923077
West Bengal,Kharif,2152.5,17290.0,50.75,175.0,,,,,,,Bajra,0.436666667
West Bengal,Rabi,2152.5,586674.4,1722.02,5938.0,,,,,,,Barley,1.10375
West Bengal,Whole Year,2152.5,284050.0,833.75,2875.0,,,,,,,Cardamom,0.24
West Bengal,Rabi,2152.5,5335.2,15.66,54.0,,,,,,,Castor seed,0.7
West Bengal,Whole Year,2152.5,2432060.8,7138.64,24616.0,,,,,,,Coconut,12448.06222
West Bengal,Kharif,2152.5,19760.0,58.0,200.0,,,,,,,Cotton,0.37
West Bengal,Whole Year,2152.5,6358175.2,18662.66,64354.0,,,,,,,Dry chillies,0.890555556
West Bengal,Kharif,2152.5,928522.4,2725.42,9398.0,,,,,,,Ginger,1.449444444
West Bengal,Rabi,2152.5,2300656.8,6752.94,23286.0,,,,,,,ChickPea,0.875
West Bengal,Whole Year,2152.5,2979511.6,8745.53,30157.0,,,,,,,Groundnut,1.128571429
West Bengal,Rabi,2152.5,489850.4,1437.82,4958.0,,,,,,,Horse-gram,0.422
West Bengal,Kharif,2152.5,87536.8,256.94,886.0,,,,,,,Jowar,0.465
West Bengal,Kharif,2152.5,60472120.8,177499.14,612066.0,79.70833333333333,46.833333333333336,39.583333333333336,25.08514918708333,79.29019586625,6.719478032708333,Jute,13.24705882
West Bengal,Rabi,2152.5,2302040.0,6757.0,23300.0,,,,,,,Khesari,0.774666667
West Bengal,Rabi,2152.5,1019912.4,2993.67,10323.0,,,,,,,Linseed,0.24
West Bengal,Kharif,2152.5,3805677.2,11170.51,38519.0,,,,,,,Maize,2.634
West Bengal,Rabi,2152.5,5129597.2,15056.51,51919.0,,,,,,,Masoor,0.600588235
West Bengal,Kharif,2152.5,979206.8,2874.19,9911.0,,,,,,,Mesta,8.453846154
West Bengal,Kharif,2152.5,81213.6,238.38,822.0,,,,,,,MungBean,0.5075
West Bengal,Rabi,2152.5,269625.2,791.41,2729.0,,,,,,,MungBean,0.61
West Bengal,Summer,2152.5,920816.0,2702.8,9320.0,,,,,,,MungBean,0.312857143
West Bengal,Kharif,2152.5,749595.6,2200.23,7587.0,,,,,,,Niger seed,0.4075
West Bengal,Kharif,2152.5,75878.4,222.72,768.0,,,,,,,Other Kharif pulses,0.516
West Bengal,Rabi,2152.5,911924.0,2676.7,9230.0,,,,,,,Peas & beans (Pulses),0.70625
West Bengal,Whole Year,2152.5,31438061.2,92277.71,318199.0,,,,,,,Potato,18.95944444
West Bengal,Kharif,2152.5,1274026.0,3739.55,12895.0,,,,,,,Ragi,0.91
West Bengal,Rabi,2152.5,34022570.4,99863.82,344358.0,,,,,,,Rapeseed &Mustard,0.667222222
West Bengal,Autumn,2152.5,41990197.6,123250.58,425002.0,,,,,,,Rice,1.751111111
West Bengal,Summer,2152.5,143306732.4,420637.17,1450473.0,,,,,,,Rice,3.22
West Bengal,Winter,2152.5,398027656.0,1168299.8,4028620.0,,,,,,,Rice,1.781666667
West Bengal,Rabi,2152.5,4742.4,13.92,48.0,,,,,,,Safflower,0.4575
West Bengal,Whole Year,2152.5,177840.0,522.0,1800.0,,,,,,,Sannhamp,4.971428571
West Bengal,Whole Year,2152.5,9921990.0,29123.25,100425.0,,,,,,,Sesamum,0.741111111
West Bengal,Kharif,2152.5,369709.6,1085.18,3742.0,,,,,,,Small millets,0.575714286
West Bengal,Rabi,2152.5,122018.0,358.15,1235.0,,,,,,,Small millets,1.035
West Bengal,Kharif,2152.5,79040.0,232.0,800.0,,,,,,,Soyabean,0.481666667
West Bengal,Whole Year,2152.5,2662561.2,7815.21,26949.0,,,,,,,Sugarcane,75.314375
West Bengal,Kharif,2152.5,14721.2,43.21,149.0,,,,,,,Sunflower,0.71
West Bengal,Whole Year,2152.5,1260984.4,3701.27,12763.0,,,,,,,Turmeric,1.569444444
West Bengal,Kharif,2152.5,5817146.4,17074.62,58878.0,,,,,,,Urad,0.402222222
West Bengal,Rabi,2152.5,1493065.6,4382.48,15112.0,,,,,,,Urad,0.649090909
West Bengal,Rabi,2152.5,36306233.6,106566.88,367472.0,,,,,,,Wheat,1.870555556
Assam,Whole Year,2201.8,7796734.32,19835.28,73464.0,,,,,,,Arecanut,0.746086957
Assam,Kharif,2201.8,771140.58,1961.82,7266.0,,,,,,,PigeonPeas,0.707826087
Assam,Whole Year,2201.8,4449181.86,11318.94,41922.0,,,,,,,Banana,13.74652174
Assam,Kharif,2201.8,183180.38,466.02,1726.0,,,,,,,Castor seed,0.423333333
Assam,Whole Year,2201.8,2147858.94,5464.26,20238.0,,,,,,,Coconut,5672.116522
Assam,Kharif,2201.8,173734.81,441.99,1637.0,,,,,,,Cotton,0.41173913
Assam,Whole Year,2201.8,1530182.34,3892.86,14418.0,,,,,,,Dry chillies,0.636956522
Assam,Rabi,2201.8,247919.68,630.72,2336.0,,,,,,,ChickPea,0.470454545
Assam,Kharif,2201.8,7805330.85,19857.15,73545.0,,,,,,,Jute,9.13173913
Assam,Rabi,2201.8,1087620.24,2766.96,10248.0,,,,,,,Linseed,0.502727273
Assam,Kharif,2201.8,2091610.04,5321.16,19708.0,,,,,,,Maize,0.613913043
Assam,Kharif,2201.8,549435.01,1397.79,5177.0,,,,,,,Mesta,4.622380952
Assam,Kharif,2201.8,944981.52,2404.08,8904.0,,,,,,,Niger seed,0.548947368
Assam,Whole Year,2201.8,781647.45,1988.55,7365.0,,,,,,,Onion,2.322173913
Assam,Rabi,2201.8,11310910.88,28775.52,106576.0,,,,,,,Other  Rabi pulses,0.532173913
Assam,Whole Year,2201.8,8145265.24,20721.96,76748.0,,,,,,,Potato,8.062608696
Assam,Rabi,2201.8,30378757.33,77285.07,286241.0,,,,,,,Rapeseed &Mustard,0.479565217
Assam,Autumn,2201.8,59137758.6,150449.4,557220.0,80.62068965517241,47.62068965517241,39.89655172413793,23.581131887241376,82.36007244724138,6.473816906275863,Rice,1.094782609
Assam,Summer,2201.8,31271629.02,79556.58,294654.0,80.62068965517241,47.62068965517241,39.89655172413793,23.581131887241376,82.36007244724138,6.473816906275863,Rice,1.990434783
Assam,Winter,2201.8,190396583.2,484378.38,1793994.0,80.62068965517241,47.62068965517241,39.89655172413793,23.581131887241376,82.36007244724138,6.473816906275863,Rice,1.501304348
Assam,Kharif,2201.8,1607126.59,4088.61,15143.0,,,,,,,Sesamum,0.485217391
Assam,Kharif,2201.8,1133574.53,2883.87,10681.0,,,,,,,Small millets,0.502727273
Assam,Whole Year,2201.8,3089125.91,7858.89,29107.0,,,,,,,Sugarcane,40.43478261
Assam,Whole Year,2201.8,950394.15,2417.85,8955.0,,,,,,,Sweet potato,3.409130435
Assam,Whole Year,2201.8,300984.68,765.72,2836.0,,,,,,,Tapioca,4.436521739
Assam,Whole Year,2201.8,145716.49,370.71,1373.0,,,,,,,Tobacco,0.573913043
Assam,Whole Year,2201.8,1165307.4,2964.6,10980.0,,,,,,,Turmeric,0.667391304
Assam,Rabi,2201.8,8098780.3,20603.7,76310.0,,,,,,,Wheat,1.256818182
Goa,Whole Year,3879.3,164501.5,418.5,1550.0,,,,,,,Arecanut,1.21
Goa,Whole Year,3879.3,206953.5,526.5,1950.0,,,,,,,Banana,7.44
Goa,Whole Year,3879.3,29185.75,74.25,275.0,,,,,,,Black pepper,0.44
Goa,Whole Year,3879.3,5655879.96,14388.84,53292.0,,,,,,,Cashewnut,0.32
Goa,Whole Year,3879.3,2650596.75,6743.25,24975.0,,,,,,,Coconut,4868.07
Goa,Kharif,3879.3,37145.5,94.5,350.0,,,,,,,Groundnut,1.47
Goa,Rabi,3879.3,106554.52,271.08,1004.0,,,,,,,Groundnut,1.76
Goa,Rabi,3879.3,979261.51,2491.29,9227.0,,,,,,,Other  Rabi pulses,0.91
Goa,Kharif,3879.3,106130.0,270.0,1000.0,,,,,,,Other Kharif pulses,0.58
Goa,Kharif,3879.3,106130.0,270.0,1000.0,,,,,,,Ragi,1.07
Goa,Kharif,3879.3,4298265.0,10935.0,40500.0,77.33333333333333,51.0,40.0,23.619285736666665,82.10331168666666,5.804503029333333,Rice,2.38
Goa,Rabi,3879.3,1720685.69,4377.51,16213.0,77.33333333333333,51.0,40.0,23.619285736666665,82.10331168666666,5.804503029333333,Rice,2.69
Goa,Whole Year,3879.3,141683.55,360.45,1335.0,,,,,,,Sugarcane,51.27
Kerala,Whole Year,2914.6,8696398.33,22124.07,81941.0,,,,,,,Arecanut,0.831428571
Kerala,Whole Year,2914.6,4143951.98,10542.42,39046.0,,,,,,,Banana,10.36285714
Kerala,Whole Year,2914.6,21056828.78,53569.62,198406.0,,,,,,,Black pepper,0.193571429
Kerala,Whole Year,2914.6,4403439.83,11202.57,41491.0,,,,,,,Cardamom,0.056666667
Kerala,Whole Year,2914.6,9488340.39,24138.81,89403.0,,,,,,,Cashewnut,0.491428571
Kerala,Whole Year,2914.6,98173964.55,249759.45,925035.0,,,,,,,Coconut,5581.025714
Kerala,Kharif,2914.6,506452.36,1288.44,4772.0,,,,,,,Cotton,1.61
Kerala,Whole Year,2914.6,33112.56,84.24,312.0,,,,,,,Dry chillies,0.975
Kerala,Whole Year,2914.6,90104.37,229.23,849.0,,,,,,,Garlic,17.0
Kerala,Whole Year,2914.6,1195448.32,3041.28,11264.0,,,,,,,Ginger,3.159285714
Kerala,Kharif,2914.6,734525.73,1868.67,6921.0,,,,,,,Groundnut,0.37
Kerala,Kharif,2914.6,268402.77,682.83,2529.0,,,,,,,Jowar,0.255
Kerala,Kharif,2914.6,92333.1,234.9,870.0,,,,,,,Ragi,0.815
Kerala,Autumn,2914.6,12897448.25,32811.75,121525.0,,,,,,,Rice,2.081538462
Kerala,Summer,2914.6,6157768.73,15665.67,58021.0,,,,,,,Rice,2.292857143
Kerala,Winter,2914.6,18066297.64,45961.56,170228.0,,,,,,,Rice,2.097142857
Kerala,Kharif,2914.6,277211.56,705.24,2612.0,,,,,,,Sesamum,0.374545455
Kerala,Whole Year,2914.6,613431.4,1560.6,5780.0,,,,,,,Sugarcane,88.2225
Kerala,Whole Year,2914.6,104962.57,267.03,989.0,,,,,,,Sweet potato,11.79636364
Kerala,Whole Year,2914.6,11878281.86,30218.94,111922.0,,,,,,,Tapioca,24.25785714
Kerala,Whole Year,2914.6,4669.72,11.88,44.0,,,,,,,Tobacco,5.57
Kerala,Whole Year,2914.6,421442.23,1072.17,3971.0,,,,,,,Turmeric,1.999285714
Meghalaya,Whole Year,6200.3,1023623.85,2604.15,9645.0,,,,,,,Arecanut,1.245
Meghalaya,Kharif,6200.3,92439.23,235.17,871.0,,,,,,,PigeonPeas,0.78
Meghalaya,Whole Year,6200.3,564505.47,1436.13,5319.0,,,,,,,Banana,11.16285714
Meghalaya,Kharif,6200.3,2865.51,7.29,27.0,,,,,,,Castor seed,0.515
Meghalaya,Kharif,6200.3,791199.15,2012.85,7455.0,,,,,,,Cotton,0.8
Meghalaya,Whole Year,6200.3,189972.7,483.3,1790.0,,,,,,,Dry chillies,0.635714286
Meghalaya,Kharif,6200.3,807224.78,2053.62,7606.0,,,,,,,Ginger,5.765714286
Meghalaya,Rabi,6200.3,48819.8,124.2,460.0,,,,,,,ChickPea,0.616666667
Meghalaya,Kharif,6200.3,449460.55,1143.45,4235.0,,,,,,,Jute,6.76
Meghalaya,Kharif,6200.3,1765684.81,4491.99,16637.0,,,,,,,Maize,1.448571429
Meghalaya,Kharif,6200.3,473021.41,1203.39,4457.0,,,,,,,Mesta,4.556666667
Meghalaya,Whole Year,6200.3,1946318.07,4951.53,18339.0,,,,,,,Potato,6.858571429
Meghalaya,Rabi,6200.3,747367.46,1901.34,7042.0,,,,,,,Rapeseed &Mustard,0.654285714
Meghalaya,Kharif,6200.3,10876414.66,27670.14,102482.0,,,,,,,Rice,1.605714286
Meghalaya,Rabi,6200.3,416984.77,1060.83,3929.0,,,,,,,Rice,1.755714286
Meghalaya,Kharif,6200.3,138393.52,352.08,1304.0,,,,,,,Sesamum,0.588571429
Meghalaya,Kharif,6200.3,110162.94,280.26,1038.0,,,,,,,Soyabean,0.888571429
Meghalaya,Whole Year,6200.3,8490.4,21.6,80.0,,,,,,,Sugarcane,2.372
Meghalaya,Whole Year,6200.3,553998.6,1409.4,5220.0,,,,,,,Sweet potato,3.415714286
Meghalaya,Whole Year,6200.3,426854.86,1085.94,4022.0,,,,,,,Tapioca,6.39
Meghalaya,Whole Year,6200.3,76307.47,194.13,719.0,,,,,,,Tobacco,0.636
Meghalaya,Whole Year,6200.3,154737.54,393.66,1458.0,,,,,,,Turmeric,5.284285714
Pondicherry,Whole Year,1434.5875,6898.45,17.55,65.0,,,,,,,Arecanut,2.0
Pondicherry,Kharif,1434.5875,18042.1,45.9,170.0,,,,,,,Bajra,2.76
Pondicherry,Whole Year,1434.5875,29928.66,76.14,282.0,99.71428571428571,79.71428571428571,51.42857142857143,27.14955264714286,79.27687789285713,6.095028714714286,Banana,29.25
Pondicherry,Whole Year,1434.5875,1273.56,3.24,12.0,,,,,,,Black pepper,0.58
Pondicherry,Whole Year,1434.5875,22287.3,56.7,210.0,,,,,,,Cashewnut,2.69
Pondicherry,Whole Year,1434.5875,234971.82,597.78,2214.0,,,,,,,Coconut,12812.4475
Pondicherry,Whole Year,1434.5875,318.39,0.81,3.0,,,,,,,Coriander,0.67
Pondicherry,Kharif,1434.5875,37888.41,96.39,357.0,,,,,,,Cotton,5.14
Pondicherry,Whole Year,1434.5875,1167.43,2.97,11.0,,,,,,,Dry chillies,3.305
Pondicherry,Kharif,1434.5875,14115.29,35.91,133.0,,,,,,,Ginger,0.676666667
Pondicherry,Kharif,1434.5875,95304.74,242.46,898.0,,,,,,,Groundnut,2.125
Pondicherry,Kharif,1434.5875,318.39,0.81,3.0,,,,,,,Jowar,1.0
Pondicherry,Rabi,1434.5875,260336.89,662.31,2453.0,,,,,,,MungBean,0.553333333
Pondicherry,Whole Year,1434.5875,1485.82,3.78,14.0,,,,,,,Onion,13.07
Pondicherry,Rabi,1434.5875,6686.19,17.01,63.0,,,,,,,Other  Rabi pulses,1.333333333
Pondicherry,Kharif,1434.5875,13160.12,33.48,124.0,,,,,,,Ragi,3.325
Pondicherry,Rabi,1434.5875,6792.32,17.28,64.0,,,,,,,Rapeseed &Mustard,6.023333333
Pondicherry,Kharif,1434.5875,2700371.72,6869.88,25444.0,,,,,,,Rice,2.61
Pondicherry,Whole Year,1434.5875,296951.74,755.46,2798.0,,,,,,,Sugarcane,83.0
Pondicherry,Whole Year,1434.5875,38737.45,98.55,365.0,,,,,,,Tapioca,18.29
Pondicherry,Rabi,1434.5875,335264.67,852.93,3159.0,,,,,,,Urad,0.763333333
West Bengal,Whole Year,2318.1,814760.01,2072.79,7677.0,,,,,,,Arecanut,1.864117647
West Bengal,Kharif,2318.1,326562.01,830.79,3077.0,,,,,,,PigeonPeas,0.83
West Bengal,Kharif,2318.1,15494.98,39.42,146.0,,,,,,,Bajra,0.606666667
West Bengal,Rabi,2318.1,538822.01,1370.79,5077.0,,,,,,,Barley,0.776666667
West Bengal,Whole Year,2318.1,305123.75,776.25,2875.0,,,,,,,Cardamom,0.24
West Bengal,Kharif,2318.1,3714.55,9.45,35.0,,,,,,,Castor seed,0.69
West Bengal,Whole Year,2318.1,2570044.08,6538.32,24216.0,,,,,,,Coconut,13592.12778
West Bengal,Kharif,2318.1,79597.5,202.5,750.0,,,,,,,Cotton,2.72
West Bengal,Autumn,2318.1,1788184.37,4549.23,16849.0,,,,,,,Dry chillies,0.717222222
West Bengal,Rabi,2318.1,4913076.09,12499.11,46293.0,,,,,,,Dry chillies,1.043333333
West Bengal,Kharif,2318.1,972681.45,2474.55,9165.0,,,,,,,Ginger,1.662777778
West Bengal,Rabi,2318.1,2824968.34,7186.86,26618.0,,,,,,,ChickPea,0.826923077
West Bengal,Kharif,2318.1,509848.52,1297.08,4804.0,,,,,,,Groundnut,1.16625
West Bengal,Rabi,2318.1,647180.74,1646.46,6098.0,,,,,,,Groundnut,1.525
West Bengal,Summer,2318.1,2465718.29,6272.91,23233.0,,,,,,,Groundnut,1.315
West Bengal,Rabi,2318.1,459118.38,1168.02,4326.0,,,,,,,Horse-gram,0.452
West Bengal,Kharif,2318.1,122686.28,312.12,1156.0,,,,,,,Jowar,0.68
West Bengal,Kharif,2318.1,65155647.99,165759.21,613923.0,79.70833333333333,46.833333333333336,39.583333333333336,25.08514918708333,79.29019586625,6.719478032708333,Jute,13.94058824
West Bengal,Rabi,2318.1,2450647.83,6234.57,23091.0,,,,,,,Khesari,0.999375
West Bengal,Rabi,2318.1,1045911.15,2660.85,9855.0,,,,,,,Linseed,0.360769231
West Bengal,Kharif,2318.1,3728240.77,9484.83,35129.0,,,,,,,Maize,1.941538462
West Bengal,Rabi,2318.1,6236198.8,15865.2,58760.0,,,,,,,Masoor,0.636470588
West Bengal,Kharif,2318.1,940736.32,2393.28,8864.0,,,,,,,Mesta,9.842142857
West Bengal,Kharif,2318.1,61343.14,156.06,578.0,,,,,,,MungBean,0.5325
West Bengal,Rabi,2318.1,252058.75,641.25,2375.0,,,,,,,MungBean,0.615
West Bengal,Summer,2318.1,843415.11,2145.69,7947.0,,,,,,,MungBean,0.850625
West Bengal,Kharif,2318.1,714573.29,1817.91,6733.0,,,,,,,Niger seed,0.3875
West Bengal,Kharif,2318.1,83099.79,211.41,783.0,,,,,,,Other Kharif pulses,0.591666667
West Bengal,Rabi,2318.1,747261.33,1901.07,7041.0,,,,,,,Peas & beans (Pulses),0.931333333
West Bengal,Summer,2318.1,262990.14,669.06,2478.0,,,,,,,Potato,13.4
West Bengal,Winter,2318.1,33258276.49,84610.71,313373.0,,,,,,,Potato,20.56777778
West Bengal,Kharif,2318.1,1325457.57,3372.03,12489.0,,,,,,,Ragi,0.898
West Bengal,Rabi,2318.1,36716840.93,93409.47,345961.0,,,,,,,Rapeseed &Mustard,0.766111111
West Bengal,Autumn,2318.1,45333960.15,115331.85,427155.0,,,,,,,Rice,1.868888889
West Bengal,Summer,2318.1,156471491.9,398071.26,1474338.0,,,,,,,Rice,2.897222222
West Bengal,Winter,2318.1,450940639.0,1147215.42,4248946.0,,,,,,,Rice,1.906666667
West Bengal,Rabi,2318.1,6367.8,16.2,60.0,,,,,,,Safflower,0.542
West Bengal,Autumn,2318.1,153676.24,390.96,1448.0,,,,,,,Sannhamp,5.421666667
West Bengal,Rabi,2318.1,11355.91,28.89,107.0,,,,,,,Sannhamp,3.6
West Bengal,Autumn,2318.1,94561.83,240.57,891.0,,,,,,,Sesamum,0.377777778
West Bengal,Summer,2318.1,10829929.72,27551.88,102044.0,,,,,,,Sesamum,0.638235294
West Bengal,Winter,2318.1,266386.3,677.7,2510.0,,,,,,,Sesamum,0.5425
West Bengal,Kharif,2318.1,392893.26,999.54,3702.0,,,,,,,Small millets,0.617142857
West Bengal,Rabi,2318.1,159725.65,406.35,1505.0,,,,,,,Small millets,0.918
West Bengal,Kharif,2318.1,77474.9,197.1,730.0,,,,,,,Soyabean,0.448333333
West Bengal,Whole Year,2318.1,2428572.79,6178.41,22883.0,,,,,,,Sugarcane,78.571875
West Bengal,Kharif,2318.1,15919.5,40.5,150.0,,,,,,,Sunflower,0.683333333
West Bengal,Whole Year,2318.1,1214339.46,3089.34,11442.0,,,,,,,Tobacco,0.592
West Bengal,Whole Year,2318.1,1409724.79,3586.41,13283.0,,,,,,,Turmeric,1.425555556
West Bengal,Kharif,2318.1,6394757.02,16268.58,60254.0,,,,,,,Urad,0.566666667
West Bengal,Rabi,2318.1,1966270.51,5002.29,18527.0,,,,,,,Urad,0.636923077
West Bengal,Rabi,2318.1,38647770.15,98321.85,364155.0,,,,,,,Wheat,2.096666667
Andhra Pradesh,Whole Year,935.6,25720.54,68.12,262.0,,,,,,,Arecanut,2.78
Andhra Pradesh,Kharif,935.6,49808120.22,131915.16,507366.0,,,,,,,PigeonPeas,0.433181818
Andhra Pradesh,Rabi,935.6,598640.66,1585.48,6098.0,,,,,,,PigeonPeas,0.42375
Andhra Pradesh,Kharif,935.6,12710560.75,33663.5,129475.0,,,,,,,Bajra,1.001666667
Andhra Pradesh,Rabi,935.6,1396860.93,3699.54,14229.0,,,,,,,Bajra,0.883125
Andhra Pradesh,Whole Year,935.6,4815336.67,12753.26,49051.0,,,,,,,Banana,17.63090909
Andhra Pradesh,Whole Year,935.6,14265573.55,37781.9,145315.0,,,,,,,Cashewnut,0.190625
Andhra Pradesh,Kharif,935.6,39126733.37,103625.86,398561.0,,,,,,,Castor seed,0.339047619
Andhra Pradesh,Whole Year,935.6,10076757.82,26687.96,102646.0,,,,,,,Coconut,9101.813684
Andhra Pradesh,Whole Year,935.6,5737152.97,15194.66,58441.0,,,,,,,Coriander,0.395
Andhra Pradesh,Kharif,935.6,100302350.6,265647.46,1021721.0,,,,,,,Cotton,1.687727273
Andhra Pradesh,Kharif,935.6,18037853.97,47772.66,183741.0,,,,,,,Dry chillies,2.146818182
Andhra Pradesh,Rabi,935.6,5326900.54,14108.12,54262.0,,,,,,,Dry chillies,2.023181818
Andhra Pradesh,Whole Year,935.6,228637.93,605.54,2329.0,,,,,,,Ginger,3.14875
Andhra Pradesh,Kharif,935.6,9817.0,26.0,100.0,,,,,,,ChickPea,1.1575
Andhra Pradesh,Rabi,935.6,19708903.71,52198.38,200763.0,,,,,,,ChickPea,1.4145
Andhra Pradesh,Kharif,935.6,157204431.3,416350.74,1601349.0,,,,,,,Groundnut,0.904090909
Andhra Pradesh,Rabi,935.6,26748183.56,70841.68,272468.0,,,,,,,Groundnut,1.668181818
Andhra Pradesh,Kharif,935.6,1357102.08,3594.24,13824.0,,,,,,,Horse-gram,0.5
Andhra Pradesh,Rabi,935.6,6360336.13,16845.14,64789.0,,,,,,,Horse-gram,0.209545455
Andhra Pradesh,Kharif,935.6,32635143.95,86433.1,332435.0,,,,,,,Jowar,0.830909091
Andhra Pradesh,Rabi,935.6,33818877.81,89568.18,344493.0,,,,,,,Jowar,0.840909091
Andhra Pradesh,Rabi,935.6,538560.62,1426.36,5486.0,,,,,,,Linseed,0.2075
Andhra Pradesh,Kharif,935.6,42266504.48,111941.44,430544.0,,,,,,,Maize,2.564545455
Andhra Pradesh,Rabi,935.6,9534564.91,25251.98,97123.0,,,,,,,Maize,5.019545455
Andhra Pradesh,Kharif,935.6,7639883.91,20233.98,77823.0,,,,,,,Mesta,8.745384615
Andhra Pradesh,Kharif,935.6,38484308.89,101924.42,392017.0,,,,,,,MungBean,0.404090909
Andhra Pradesh,Rabi,935.6,12601592.05,33374.9,128365.0,,,,,,,MungBean,0.371578947
Andhra Pradesh,Kharif,935.6,1811432.84,4797.52,18452.0,,,,,,,Niger seed,0.36
Andhra Pradesh,Kharif,935.6,1674583.86,4435.08,17058.0,,,,,,,Onion,12.77315789
Andhra Pradesh,Rabi,935.6,1300556.16,3444.48,13248.0,,,,,,,Onion,22.5085
Andhra Pradesh,Rabi,935.6,1394014.0,3692.0,14200.0,,,,,,,Other  Rabi pulses,0.324705882
Andhra Pradesh,Kharif,935.6,1948674.5,5161.0,19850.0,,,,,,,Other Kharif pulses,0.275263158
Andhra Pradesh,Whole Year,935.6,244345.13,647.14,2489.0,,,,,,,Potato,6.14375
Andhra Pradesh,Kharif,935.6,8196409.64,21707.92,83492.0,,,,,,,Ragi,1.172
Andhra Pradesh,Rabi,935.6,1547159.2,4097.6,15760.0,,,,,,,Ragi,1.639285714
Andhra Pradesh,Rabi,935.6,439997.94,1165.32,4482.0,,,,,,,Rapeseed &Mustard,0.151538462
Andhra Pradesh,Kharif,935.6,294870578.4,780954.98,3003673.0,80.85714285714286,39.857142857142854,39.142857142857146,23.084331005714287,81.55408698857143,6.2261036967142855,Rice,2.7
Andhra Pradesh,Rabi,935.6,121637833.0,322153.78,1239053.0,80.85714285714286,39.857142857142854,39.142857142857146,23.084331005714287,81.55408698857143,6.2261036967142855,Rice,2.939090909
Andhra Pradesh,Rabi,935.6,1590157.66,4211.48,16198.0,,,,,,,Safflower,0.34
Andhra Pradesh,Kharif,935.6,14110661.29,37371.62,143737.0,,,,,,,Sesamum,0.192272727
Andhra Pradesh,Rabi,935.6,3835109.22,10157.16,39066.0,,,,,,,Sesamum,0.204444444
Andhra Pradesh,Kharif,935.6,6358078.22,16839.16,64766.0,,,,,,,Small millets,0.668125
Andhra Pradesh,Rabi,935.6,192511.37,509.86,1961.0,,,,,,,Small millets,0.681666667
Andhra Pradesh,Whole Year,935.6,23281015.5,61659.0,237150.0,,,,,,,Sugarcane,73.8955
Andhra Pradesh,Kharif,935.6,19365112.37,51287.86,197261.0,,,,,,,Sunflower,1.038421053
Andhra Pradesh,Whole Year,935.6,190253.46,503.88,1938.0,,,,,,,Sweet potato,13.93277778
Andhra Pradesh,Whole Year,935.6,2111244.02,5591.56,21506.0,,,,,,,Tapioca,7.528
Andhra Pradesh,Whole Year,935.6,12383556.48,32797.44,126144.0,,,,,,,Tobacco,3.364285714
Andhra Pradesh,Kharif,935.6,9760355.91,25849.98,99423.0,,,,,,,Urad,0.1615
Andhra Pradesh,Rabi,935.6,44752168.88,118524.64,455864.0,,,,,,,Urad,0.655454545
Andhra Pradesh,Rabi,935.6,1400002.37,3707.86,14261.0,,,,,,,Wheat,0.581818182
Assam,Whole Year,1965.5,7189676.29,19041.62,73237.0,,,,,,,Arecanut,0.957391304
Assam,Kharif,1965.5,714677.6,1892.8,7280.0,,,,,,,PigeonPeas,0.714347826
Assam,Whole Year,1965.5,4175562.78,11058.84,42534.0,,,,,,,Banana,13.73217391
Assam,Kharif,1965.5,163158.54,432.12,1662.0,,,,,,,Castor seed,0.417619048
Assam,Whole Year,1965.5,2053029.21,5437.38,20913.0,,,,,,,Coconut,5771.352609
Assam,Kharif,1965.5,164238.41,434.98,1673.0,,,,,,,Cotton,0.426521739
Assam,Whole Year,1965.5,1441920.96,3818.88,14688.0,,,,,,,Dry chillies,0.637826087
Assam,Rabi,1965.5,261230.37,691.86,2661.0,,,,,,,ChickPea,0.462380952
Assam,Kharif,1965.5,6824091.21,18073.38,69513.0,,,,,,,Jute,9.794782609
Assam,Rabi,1965.5,1001923.02,2653.56,10206.0,,,,,,,Linseed,0.505238095
Assam,Kharif,1965.5,1987058.97,5262.66,20241.0,,,,,,,Maize,0.605652174
Assam,Kharif,1965.5,495660.33,1312.74,5049.0,,,,,,,Mesta,4.657368421
Assam,Kharif,1965.5,887849.48,2351.44,9044.0,,,,,,,Niger seed,0.627368421
Assam,Whole Year,1965.5,722433.03,1913.34,7359.0,,,,,,,Onion,2.331304348
Assam,Rabi,1965.5,9961702.58,26383.24,101474.0,,,,,,,Other  Rabi pulses,0.52173913
Assam,Whole Year,1965.5,7903077.68,20931.04,80504.0,,,,,,,Potato,7.459565217
Assam,Rabi,1965.5,26943640.03,71359.34,274459.0,,,,,,,Rapeseed &Mustard,0.499565217
